group,att_group
1969.0,-3.2769237994076126
1970.0,-17.045527212771386
1971.0,1.6684590346796944
1972.0,2.7389831874833472
1973.0,11.82983414369916
1974.0,-6.876457748302994
1975.0,-3.4592865943908686
1976.0,-2.4306745175962092
1977.0,-4.666899681091306
1980.0,-8.656535339355468
1984.0,2.520072937011715
